key_0,actual,predicted,age,income,membership_duration,amount_spent,offer,difficulty,duration,reward,web,email,social,mobile,offer_type = _bogo,offer_type = _discount,offer_type = _informational,gender = _F,gender = _M,gender = _O
3049,0.0,0.0,32,52000.0,97,4.34,2,10,5,10,1,1,1,1,1,0,0,0,1,0
490,0.0,0.0,25,66000.0,983,2.67,9,5,5,5,1,1,1,1,1,0,0,0,1,0
18414,0.0,0.0,73,32000.0,198,1.62,5,20,10,5,1,1,0,0,0,1,0,0,1,0
1633,1.0,1.0,72,95000.0,884,16.56,7,10,10,2,1,1,1,1,0,1,0,0,1,0
19756,0.0,0.0,57,111000.0,291,22.83,5,20,10,5,1,1,0,0,0,1,0,1,0,0
13348,0.0,0.0,60,91000.0,338,11.28,1,10,7,10,0,1,1,1,1,0,0,0,1,0
8211,0.0,0.0,80,50000.0,33,1.59,10,10,7,2,1,1,0,1,0,1,0,0,0,1
2371,0.0,0.0,54,35000.0,72,3.63,9,5,5,5,1,1,1,1,1,0,0,0,1,0
14258,1.0,1.0,52,87000.0,551,22.71,9,5,5,5,1,1,1,1,1,0,0,1,0,0
7,0.0,0.0,26,46000.0,1624,11.58,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19427,0.0,0.0,43,69000.0,323,5.17,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20459,0.0,0.0,48,33000.0,606,7.43,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12735,1.0,1.0,62,74000.0,390,18.35,1,10,7,10,0,1,1,1,1,0,0,1,0,0
3286,0.0,0.0,49,56000.0,193,10.56,9,5,5,5,1,1,1,1,1,0,0,0,1,0
3394,0.0,0.0,53,55000.0,274,2.8200000000000003,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13423,0.0,0.0,57,102000.0,271,18.89,2,10,5,10,1,1,1,1,1,0,0,1,0,0
4871,1.0,1.0,41,64000.0,301,18.31,3,0,4,0,1,1,0,1,0,0,1,1,0,0
16412,0.0,0.0,27,69000.0,471,1.5,2,10,5,10,1,1,1,1,1,0,0,0,1,0
6246,1.0,1.0,47,66000.0,697,15.17,8,0,3,0,0,1,1,1,0,0,1,1,0,0
20124,1.0,1.0,77,75000.0,206,18.6,3,0,4,0,1,1,0,1,0,0,1,1,0,0
12786,1.0,1.0,64,119000.0,702,24.75,2,10,5,10,1,1,1,1,1,0,0,1,0,0
14936,1.0,1.0,78,78000.0,517,16.88,2,10,5,10,1,1,1,1,1,0,0,1,0,0
1305,1.0,0.0,98,52000.0,107,12.74,9,5,5,5,1,1,1,1,1,0,0,0,1,0
15552,0.0,0.0,26,53000.0,77,5.87,3,0,4,0,1,1,0,1,0,0,1,0,1,0
12879,0.0,0.0,21,73000.0,1506,5.5600000000000005,5,20,10,5,1,1,0,0,0,1,0,0,1,0
6909,0.0,0.0,65,60000.0,894,14.5,5,20,10,5,1,1,0,0,0,1,0,1,0,0
7899,0.0,0.0,32,72000.0,16,0.9,10,10,7,2,1,1,0,1,0,1,0,1,0,0
12171,0.0,0.0,71,63000.0,4,10.36,5,20,10,5,1,1,0,0,0,1,0,1,0,0
736,1.0,1.0,53,100000.0,924,15.9,8,0,3,0,0,1,1,1,0,0,1,1,0,0
6366,0.0,0.0,19,49000.0,329,1.9,10,10,7,2,1,1,0,1,0,1,0,0,1,0
8605,0.0,0.0,52,62000.0,572,5.37,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19952,0.0,0.0,46,34000.0,39,10.32,6,7,7,3,1,1,1,1,0,1,0,1,0,0
7374,1.0,1.0,25,66000.0,723,14.12,8,0,3,0,0,1,1,1,0,0,1,0,1,0
1148,0.0,0.0,54,91000.0,362,25.34,1,10,7,10,0,1,1,1,1,0,0,1,0,0
559,0.0,1.0,62,61000.0,242,15.3,6,7,7,3,1,1,1,1,0,1,0,0,1,0
10134,0.0,0.0,74,50000.0,342,2.53,6,7,7,3,1,1,1,1,0,1,0,1,0,0
1253,0.0,0.0,81,74000.0,43,11.21,5,20,10,5,1,1,0,0,0,1,0,0,1,0
6715,1.0,1.0,21,43000.0,23,5.97,8,0,3,0,0,1,1,1,0,0,1,0,1,0
18042,0.0,0.0,45,33000.0,1554,4.02,5,20,10,5,1,1,0,0,0,1,0,0,1,0
10866,1.0,1.0,66,64000.0,187,2.73,8,0,3,0,0,1,1,1,0,0,1,0,1,0
6968,0.0,1.0,41,98000.0,1705,37.04,8,0,3,0,0,1,1,1,0,0,1,0,1,0
7008,0.0,0.0,40,35000.0,203,0.77,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5601,1.0,0.0,49,108000.0,416,15.44,3,0,4,0,1,1,0,1,0,0,1,1,0,0
16409,0.0,0.0,73,63000.0,1714,0.78,4,5,7,5,1,1,0,1,1,0,0,0,1,0
5997,1.0,1.0,67,91000.0,212,38.64,8,0,3,0,0,1,1,1,0,0,1,0,1,0
19554,1.0,0.0,64,56000.0,1169,25.77,9,5,5,5,1,1,1,1,1,0,0,0,1,0
4860,0.0,0.0,64,88000.0,173,27.41,2,10,5,10,1,1,1,1,1,0,0,0,1,0
7699,0.0,0.0,19,32000.0,292,4.48,2,10,5,10,1,1,1,1,1,0,0,0,1,0
7700,0.0,0.0,70,42000.0,355,1.8,3,0,4,0,1,1,0,1,0,0,1,1,0,0
6860,0.0,1.0,34,53000.0,325,13.11,10,10,7,2,1,1,0,1,0,1,0,0,1,0
20126,1.0,0.0,62,107000.0,695,20.98,10,10,7,2,1,1,0,1,0,1,0,1,0,0
7185,0.0,0.0,23,32000.0,4,2.14,7,10,10,2,1,1,1,1,0,1,0,0,1,0
1440,0.0,0.0,70,35000.0,360,5.52,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15849,0.0,0.0,21,44000.0,763,4.51,2,10,5,10,1,1,1,1,1,0,0,1,0,0
13,0.0,1.0,78,71000.0,405,13.25,2,10,5,10,1,1,1,1,1,0,0,1,0,0
820,1.0,1.0,39,77000.0,845,9.13,4,5,7,5,1,1,0,1,1,0,0,1,0,0
2029,0.0,1.0,57,97000.0,346,28.41,6,7,7,3,1,1,1,1,0,1,0,1,0,0
19934,0.0,0.0,40,41000.0,1612,5.32,6,7,7,3,1,1,1,1,0,1,0,1,0,0
9309,0.0,0.0,64,118000.0,889,30.25,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11794,0.0,0.0,64,67000.0,250,3.5700000000000003,6,7,7,3,1,1,1,1,0,1,0,0,1,0
4290,1.0,0.0,74,54000.0,177,1.06,3,0,4,0,1,1,0,1,0,0,1,0,1,0
11470,0.0,0.0,84,32000.0,44,11.04,5,20,10,5,1,1,0,0,0,1,0,0,1,0
12586,0.0,0.0,34,48000.0,135,0.84,7,10,10,2,1,1,1,1,0,1,0,0,1,0
18086,1.0,1.0,66,119000.0,838,17.49,6,7,7,3,1,1,1,1,0,1,0,0,1,0
12789,0.0,0.0,74,65000.0,332,4.23,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2877,1.0,1.0,61,110000.0,278,50.08,9,5,5,5,1,1,1,1,1,0,0,1,0,0
1242,0.0,0.0,49,79000.0,197,22.42,5,20,10,5,1,1,0,0,0,1,0,1,0,0
5800,1.0,1.0,61,53000.0,728,1.33,8,0,3,0,0,1,1,1,0,0,1,0,1,0
13870,0.0,0.0,64,44000.0,221,7.88,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19,0.0,0.0,33,52000.0,303,0.59,6,7,7,3,1,1,1,1,0,1,0,1,0,0
3137,0.0,0.0,47,62000.0,341,3.78,3,0,4,0,1,1,0,1,0,0,1,0,1,0
5930,0.0,0.0,53,41000.0,978,4.41,2,10,5,10,1,1,1,1,1,0,0,1,0,0
20739,1.0,1.0,42,56000.0,557,11.28,4,5,7,5,1,1,0,1,1,0,0,0,1,0
17611,1.0,1.0,67,79000.0,819,13.05,6,7,7,3,1,1,1,1,0,1,0,0,1,0
5455,0.0,0.0,42,38000.0,104,1.27,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15008,0.0,0.0,21,58000.0,154,1.75,6,7,7,3,1,1,1,1,0,1,0,0,1,0
1978,0.0,0.0,100,109000.0,184,42.82,4,5,7,5,1,1,0,1,1,0,0,1,0,0
3869,0.0,0.0,55,75000.0,113,14.37,10,10,7,2,1,1,0,1,0,1,0,1,0,0
17163,0.0,0.0,59,61000.0,134,4.42,6,7,7,3,1,1,1,1,0,1,0,0,1,0
1421,0.0,0.0,30,53000.0,35,0.5,9,5,5,5,1,1,1,1,1,0,0,0,1,0
15924,0.0,0.0,90,108000.0,34,21.33,10,10,7,2,1,1,0,1,0,1,0,0,1,0
3294,1.0,1.0,32,53000.0,190,13.01,8,0,3,0,0,1,1,1,0,0,1,0,1,0
1304,0.0,0.0,24,53000.0,127,2.88,10,10,7,2,1,1,0,1,0,1,0,1,0,0
19449,0.0,0.0,60,38000.0,40,3.11,4,5,7,5,1,1,0,1,1,0,0,1,0,0
20514,0.0,0.0,37,43000.0,182,1.07,9,5,5,5,1,1,1,1,1,0,0,0,1,0
12989,0.0,1.0,61,82000.0,800,14.2,2,10,5,10,1,1,1,1,1,0,0,1,0,0
4352,0.0,0.0,73,54000.0,239,3.25,4,5,7,5,1,1,0,1,1,0,0,0,1,0
6093,0.0,0.0,35,61000.0,273,3.7,2,10,5,10,1,1,1,1,1,0,0,0,1,0
10761,0.0,0.0,48,74000.0,1792,3.31,4,5,7,5,1,1,0,1,1,0,0,1,0,0
871,0.0,1.0,38,56000.0,317,23.55,6,7,7,3,1,1,1,1,0,1,0,0,1,0
10388,1.0,1.0,61,72000.0,385,13.72,8,0,3,0,0,1,1,1,0,0,1,1,0,0
15476,1.0,1.0,57,101000.0,317,26.68,8,0,3,0,0,1,1,1,0,0,1,0,1,0
11175,0.0,0.0,50,57000.0,77,0.79,4,5,7,5,1,1,0,1,1,0,0,1,0,0
1578,0.0,0.0,66,35000.0,88,1.27,9,5,5,5,1,1,1,1,1,0,0,0,1,0
18193,0.0,0.0,76,46000.0,56,3.2,2,10,5,10,1,1,1,1,1,0,0,1,0,0
9554,1.0,1.0,27,51000.0,897,6.68,9,5,5,5,1,1,1,1,1,0,0,1,0,0
20912,0.0,1.0,61,81000.0,207,19.88,7,10,10,2,1,1,1,1,0,1,0,1,0,0
5283,0.0,0.0,66,42000.0,719,5.79,10,10,7,2,1,1,0,1,0,1,0,0,1,0
6926,0.0,0.0,39,40000.0,227,4.39,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7234,0.0,0.0,87,58000.0,1211,2.35,4,5,7,5,1,1,0,1,1,0,0,0,1,0
13625,0.0,0.0,35,59000.0,51,4.46,9,5,5,5,1,1,1,1,1,0,0,0,1,0
11877,0.0,0.0,88,50000.0,436,12.29,10,10,7,2,1,1,0,1,0,1,0,1,0,0
11087,0.0,0.0,81,67000.0,1087,7.12,2,10,5,10,1,1,1,1,1,0,0,0,1,0
16758,1.0,1.0,45,75000.0,327,27.34,9,5,5,5,1,1,1,1,1,0,0,0,1,0
19509,0.0,0.0,68,118000.0,57,20.55,4,5,7,5,1,1,0,1,1,0,0,1,0,0
938,0.0,0.0,18,36000.0,633,0.26,10,10,7,2,1,1,0,1,0,1,0,0,1,0
1892,0.0,0.0,38,59000.0,1754,1.23,5,20,10,5,1,1,0,0,0,1,0,1,0,0
15835,0.0,0.0,40,53000.0,265,0.68,5,20,10,5,1,1,0,0,0,1,0,1,0,0
2802,0.0,0.0,19,35000.0,267,1.33,6,7,7,3,1,1,1,1,0,1,0,0,1,0
7591,0.0,0.0,75,47000.0,133,1.08,5,20,10,5,1,1,0,0,0,1,0,0,1,0
11574,1.0,0.0,80,71000.0,68,17.79,6,7,7,3,1,1,1,1,0,1,0,1,0,0
10468,0.0,0.0,60,69000.0,540,7.57,1,10,7,10,0,1,1,1,1,0,0,0,0,1
20129,1.0,1.0,50,69000.0,1772,24.25,8,0,3,0,0,1,1,1,0,0,1,0,1,0
20452,1.0,1.0,19,57000.0,277,6.88,8,0,3,0,0,1,1,1,0,0,1,0,1,0
20782,0.0,0.0,54,33000.0,317,0.52,5,20,10,5,1,1,0,0,0,1,0,0,1,0
16636,1.0,1.0,58,54000.0,153,10.14,8,0,3,0,0,1,1,1,0,0,1,0,1,0
4930,1.0,1.0,59,75000.0,885,26.57,7,10,10,2,1,1,1,1,0,1,0,1,0,0
15641,0.0,1.0,67,57000.0,718,10.67,4,5,7,5,1,1,0,1,1,0,0,0,1,0
15272,0.0,1.0,44,45000.0,361,2.22,8,0,3,0,0,1,1,1,0,0,1,0,1,0
17622,0.0,1.0,50,72000.0,487,21.35,8,0,3,0,0,1,1,1,0,0,1,1,0,0
6359,0.0,0.0,59,55000.0,115,16.86,1,10,7,10,0,1,1,1,1,0,0,1,0,0
15744,0.0,0.0,53,72000.0,148,5.18,2,10,5,10,1,1,1,1,1,0,0,1,0,0
16819,0.0,0.0,20,34000.0,200,0.76,2,10,5,10,1,1,1,1,1,0,0,0,1,0
16658,1.0,1.0,52,80000.0,872,22.58,9,5,5,5,1,1,1,1,1,0,0,0,0,1
10477,0.0,0.0,62,56000.0,136,3.32,4,5,7,5,1,1,0,1,1,0,0,0,1,0
5697,1.0,1.0,25,67000.0,237,23.02,2,10,5,10,1,1,1,1,1,0,0,1,0,0
13433,0.0,0.0,22,60000.0,12,0.1,6,7,7,3,1,1,1,1,0,1,0,0,1,0
1808,1.0,1.0,28,48000.0,58,6.01,8,0,3,0,0,1,1,1,0,0,1,0,1,0
18660,0.0,0.0,56,51000.0,87,7.3,4,5,7,5,1,1,0,1,1,0,0,1,0,0
18830,1.0,1.0,51,87000.0,651,17.07,7,10,10,2,1,1,1,1,0,1,0,1,0,0
272,0.0,0.0,90,45000.0,78,5.05,7,10,10,2,1,1,1,1,0,1,0,0,1,0
8920,1.0,1.0,23,44000.0,818,11.16,6,7,7,3,1,1,1,1,0,1,0,1,0,0
16695,0.0,0.0,65,36000.0,9,2.87,2,10,5,10,1,1,1,1,1,0,0,0,1,0
2385,0.0,0.0,31,39000.0,327,6.76,10,10,7,2,1,1,0,1,0,1,0,0,1,0
292,1.0,1.0,89,96000.0,789,33.45,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15713,1.0,1.0,58,42000.0,507,3.62,8,0,3,0,0,1,1,1,0,0,1,0,1,0
2904,0.0,0.0,67,52000.0,128,4.48,9,5,5,5,1,1,1,1,1,0,0,0,1,0
6192,0.0,0.0,52,85000.0,1060,21.24,5,20,10,5,1,1,0,0,0,1,0,0,1,0
18424,0.0,0.0,51,72000.0,540,19.57,5,20,10,5,1,1,0,0,0,1,0,1,0,0
2370,0.0,0.0,54,35000.0,72,3.63,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9971,1.0,1.0,32,52000.0,824,12.34,7,10,10,2,1,1,1,1,0,1,0,1,0,0
13263,0.0,0.0,26,35000.0,23,1.41,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15736,1.0,1.0,57,75000.0,995,14.34,10,10,7,2,1,1,0,1,0,1,0,1,0,0
7252,1.0,0.0,60,52000.0,530,6.72,9,5,5,5,1,1,1,1,1,0,0,1,0,0
1850,0.0,1.0,42,48000.0,1059,7.54,9,5,5,5,1,1,1,1,1,0,0,0,1,0
14487,0.0,0.0,51,47000.0,5,1.56,2,10,5,10,1,1,1,1,1,0,0,0,1,0
9070,1.0,0.0,61,35000.0,98,1.08,3,0,4,0,1,1,0,1,0,0,1,0,1,0
9644,0.0,0.0,64,67000.0,41,20.86,2,10,5,10,1,1,1,1,1,0,0,0,1,0
14468,0.0,0.0,45,51000.0,285,0.4,5,20,10,5,1,1,0,0,0,1,0,0,1,0
12183,0.0,0.0,24,36000.0,107,0.05,6,7,7,3,1,1,1,1,0,1,0,0,0,1
6826,1.0,1.0,57,74000.0,309,24.37,8,0,3,0,0,1,1,1,0,0,1,1,0,0
14819,0.0,0.0,71,67000.0,286,4.25,1,10,7,10,0,1,1,1,1,0,0,0,1,0
4885,1.0,1.0,51,81000.0,353,31.28,8,0,3,0,0,1,1,1,0,0,1,0,1,0
5754,1.0,0.0,30,45000.0,29,3.28,3,0,4,0,1,1,0,1,0,0,1,0,1,0
15740,0.0,0.0,55,45000.0,274,2.2,1,10,7,10,0,1,1,1,1,0,0,0,1,0
2893,0.0,0.0,57,69000.0,37,10.3,4,5,7,5,1,1,0,1,1,0,0,0,1,0
2952,1.0,0.0,55,118000.0,275,24.81,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5493,0.0,0.0,70,65000.0,1299,1.04,10,10,7,2,1,1,0,1,0,1,0,0,1,0
6811,0.0,0.0,30,40000.0,1293,103.04,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13692,0.0,0.0,54,41000.0,1076,0.17,5,20,10,5,1,1,0,0,0,1,0,0,1,0
5109,1.0,1.0,51,72000.0,902,21.02,6,7,7,3,1,1,1,1,0,1,0,1,0,0
1544,0.0,0.0,81,111000.0,990,29.69,4,5,7,5,1,1,0,1,1,0,0,1,0,0
9011,1.0,0.0,55,75000.0,232,9.8,9,5,5,5,1,1,1,1,1,0,0,1,0,0
13825,0.0,0.0,27,47000.0,236,1.25,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7694,1.0,1.0,37,57000.0,999,20.81,3,0,4,0,1,1,0,1,0,0,1,0,1,0
596,0.0,0.0,50,98000.0,189,26.7,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2000,0.0,1.0,82,97000.0,991,13.25,2,10,5,10,1,1,1,1,1,0,0,0,1,0
14368,0.0,0.0,85,58000.0,311,2.51,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7639,0.0,0.0,25,53000.0,314,0.45,9,5,5,5,1,1,1,1,1,0,0,0,1,0
20843,1.0,1.0,60,85000.0,586,30.79,7,10,10,2,1,1,1,1,0,1,0,1,0,0
8400,0.0,0.0,87,42000.0,689,0.21,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15087,1.0,1.0,74,66000.0,501,18.84,1,10,7,10,0,1,1,1,1,0,0,1,0,0
9899,0.0,0.0,97,71000.0,295,22.64,9,5,5,5,1,1,1,1,1,0,0,1,0,0
10382,1.0,0.0,72,37000.0,346,12.41,2,10,5,10,1,1,1,1,1,0,0,0,1,0
9169,0.0,0.0,70,96000.0,296,23.77,4,5,7,5,1,1,0,1,1,0,0,0,1,0
12696,0.0,1.0,47,48000.0,835,10.8,3,0,4,0,1,1,0,1,0,0,1,0,1,0
10283,0.0,0.0,39,74000.0,649,3.21,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8708,1.0,0.0,58,84000.0,765,38.32,4,5,7,5,1,1,0,1,1,0,0,1,0,0
8855,0.0,1.0,54,84000.0,633,19.24,6,7,7,3,1,1,1,1,0,1,0,1,0,0
14424,0.0,0.0,51,43000.0,138,0.39,10,10,7,2,1,1,0,1,0,1,0,0,1,0
2273,0.0,0.0,30,46000.0,322,2.51,6,7,7,3,1,1,1,1,0,1,0,0,1,0
994,0.0,0.0,69,93000.0,871,30.6,4,5,7,5,1,1,0,1,1,0,0,1,0,0
9692,0.0,0.0,22,50000.0,182,20.3,5,20,10,5,1,1,0,0,0,1,0,0,1,0
15440,0.0,0.0,49,50000.0,0,3.09,2,10,5,10,1,1,1,1,1,0,0,1,0,0
6199,0.0,1.0,71,53000.0,363,16.18,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15742,0.0,0.0,95,51000.0,1,1.21,4,5,7,5,1,1,0,1,1,0,0,0,1,0
6762,0.0,0.0,83,71000.0,727,1.44,9,5,5,5,1,1,1,1,1,0,0,0,1,0
8143,1.0,1.0,30,59000.0,414,16.29,9,5,5,5,1,1,1,1,1,0,0,0,1,0
8732,1.0,0.0,56,83000.0,365,31.65,2,10,5,10,1,1,1,1,1,0,0,1,0,0
14859,0.0,0.0,64,52000.0,310,2.51,9,5,5,5,1,1,1,1,1,0,0,0,1,0
12082,0.0,0.0,68,58000.0,1237,12.41,2,10,5,10,1,1,1,1,1,0,0,1,0,0
4664,1.0,1.0,37,64000.0,263,2.2,8,0,3,0,0,1,1,1,0,0,1,0,1,0
19425,1.0,0.0,71,81000.0,345,18.42,1,10,7,10,0,1,1,1,1,0,0,0,1,0
1530,0.0,0.0,75,75000.0,247,3.49,1,10,7,10,0,1,1,1,1,0,0,1,0,0
20380,0.0,0.0,37,44000.0,344,4.03,5,20,10,5,1,1,0,0,0,1,0,0,1,0
17964,0.0,0.0,60,38000.0,54,6.33,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9689,0.0,0.0,31,33000.0,351,84.74,10,10,7,2,1,1,0,1,0,1,0,1,0,0
14667,1.0,0.0,69,39000.0,1333,101.75,9,5,5,5,1,1,1,1,1,0,0,0,1,0
17582,0.0,0.0,49,32000.0,241,0.92,10,10,7,2,1,1,0,1,0,1,0,0,1,0
5558,1.0,1.0,32,59000.0,1091,16.32,9,5,5,5,1,1,1,1,1,0,0,0,1,0
239,0.0,0.0,58,54000.0,131,1.91,7,10,10,2,1,1,1,1,0,1,0,1,0,0
7377,0.0,0.0,72,50000.0,221,0.54,10,10,7,2,1,1,0,1,0,1,0,0,1,0
17900,0.0,0.0,51,47000.0,953,1.14,9,5,5,5,1,1,1,1,1,0,0,1,0,0
8229,1.0,1.0,57,66000.0,237,5.99,3,0,4,0,1,1,0,1,0,0,1,1,0,0
16671,0.0,1.0,50,80000.0,119,19.36,7,10,10,2,1,1,1,1,0,1,0,1,0,0
435,1.0,0.0,73,79000.0,80,24.02,7,10,10,2,1,1,1,1,0,1,0,1,0,0
12039,0.0,0.0,36,64000.0,41,7.43,10,10,7,2,1,1,0,1,0,1,0,0,1,0
7504,0.0,0.0,48,46000.0,1228,1.13,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3475,0.0,0.0,27,39000.0,16,2.9,4,5,7,5,1,1,0,1,1,0,0,0,1,0
20164,0.0,1.0,65,36000.0,220,20.05,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2073,0.0,0.0,48,39000.0,1698,3.01,4,5,7,5,1,1,0,1,1,0,0,0,1,0
18930,0.0,0.0,41,50000.0,40,2.27,4,5,7,5,1,1,0,1,1,0,0,0,1,0
18644,0.0,0.0,50,46000.0,107,0.97,4,5,7,5,1,1,0,1,1,0,0,0,1,0
9465,1.0,1.0,66,85000.0,1054,22.18,7,10,10,2,1,1,1,1,0,1,0,1,0,0
13259,1.0,1.0,34,68000.0,573,27.15,8,0,3,0,0,1,1,1,0,0,1,1,0,0
13668,1.0,1.0,76,50000.0,1567,14.66,3,0,4,0,1,1,0,1,0,0,1,0,1,0
10893,0.0,0.0,68,97000.0,305,16.8,9,5,5,5,1,1,1,1,1,0,0,1,0,0
20615,0.0,0.0,39,55000.0,1091,23.78,5,20,10,5,1,1,0,0,0,1,0,1,0,0
7302,1.0,0.0,22,47000.0,247,5.34,3,0,4,0,1,1,0,1,0,0,1,1,0,0
13241,0.0,0.0,51,55000.0,81,9.88,7,10,10,2,1,1,1,1,0,1,0,0,0,1
5421,0.0,0.0,50,83000.0,283,16.86,5,20,10,5,1,1,0,0,0,1,0,0,1,0
8812,0.0,0.0,51,62000.0,289,3.91,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9738,0.0,0.0,55,53000.0,358,1.47,10,10,7,2,1,1,0,1,0,1,0,1,0,0
12267,0.0,0.0,30,67000.0,1782,3.53,10,10,7,2,1,1,0,1,0,1,0,0,1,0
11368,1.0,1.0,46,75000.0,1177,12.79,3,0,4,0,1,1,0,1,0,0,1,1,0,0
18922,0.0,0.0,50,66000.0,209,23.02,10,10,7,2,1,1,0,1,0,1,0,0,1,0
14602,0.0,0.0,67,91000.0,423,20.18,4,5,7,5,1,1,0,1,1,0,0,0,1,0
69,0.0,0.0,53,55000.0,273,1.4,5,20,10,5,1,1,0,0,0,1,0,1,0,0
397,0.0,1.0,48,62000.0,1057,19.11,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19081,1.0,1.0,61,71000.0,312,24.71,6,7,7,3,1,1,1,1,0,1,0,1,0,0
14164,0.0,1.0,59,114000.0,187,21.13,9,5,5,5,1,1,1,1,1,0,0,1,0,0
15467,1.0,1.0,90,57000.0,724,16.62,7,10,10,2,1,1,1,1,0,1,0,1,0,0
1638,1.0,0.0,63,56000.0,366,11.83,9,5,5,5,1,1,1,1,1,0,0,1,0,0
4747,0.0,1.0,61,87000.0,971,40.89,9,5,5,5,1,1,1,1,1,0,0,1,0,0
19725,0.0,0.0,83,59000.0,921,5.9,2,10,5,10,1,1,1,1,1,0,0,0,1,0
16981,0.0,0.0,76,103000.0,223,19.02,10,10,7,2,1,1,0,1,0,1,0,0,1,0
16405,1.0,1.0,86,36000.0,169,2.7,8,0,3,0,0,1,1,1,0,0,1,0,1,0
13566,1.0,1.0,56,62000.0,266,12.67,7,10,10,2,1,1,1,1,0,1,0,1,0,0
2052,1.0,1.0,56,54000.0,460,16.09,6,7,7,3,1,1,1,1,0,1,0,0,1,0
13595,0.0,1.0,48,31000.0,108,3.54,3,0,4,0,1,1,0,1,0,0,1,0,1,0
5193,1.0,1.0,38,64000.0,853,16.66,7,10,10,2,1,1,1,1,0,1,0,1,0,0
10103,1.0,1.0,67,111000.0,839,31.14,2,10,5,10,1,1,1,1,1,0,0,1,0,0
4678,0.0,0.0,22,35000.0,819,8.33,2,10,5,10,1,1,1,1,1,0,0,0,1,0
943,0.0,0.0,82,41000.0,218,2.63,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19607,0.0,0.0,73,30000.0,333,0.61,9,5,5,5,1,1,1,1,1,0,0,0,1,0
296,0.0,0.0,63,36000.0,362,2.5700000000000003,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13390,0.0,0.0,45,56000.0,574,0.5700000000000001,5,20,10,5,1,1,0,0,0,1,0,0,1,0
10324,0.0,0.0,65,36000.0,1139,1.5,1,10,7,10,0,1,1,1,1,0,0,0,1,0
19508,0.0,1.0,82,43000.0,697,0.8,3,0,4,0,1,1,0,1,0,0,1,0,1,0
17410,1.0,1.0,66,55000.0,425,10.12,8,0,3,0,0,1,1,1,0,0,1,1,0,0
11640,1.0,1.0,71,52000.0,482,26.53,6,7,7,3,1,1,1,1,0,1,0,0,1,0
13776,0.0,0.0,50,68000.0,331,5.71,1,10,7,10,0,1,1,1,1,0,0,0,1,0
7930,0.0,0.0,54,83000.0,834,26.11,5,20,10,5,1,1,0,0,0,1,0,1,0,0
755,0.0,0.0,20,60000.0,173,1.84,10,10,7,2,1,1,0,1,0,1,0,1,0,0
6363,0.0,0.0,19,49000.0,329,1.9,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3247,0.0,0.0,53,71000.0,163,13.21,10,10,7,2,1,1,0,1,0,1,0,0,1,0
7640,1.0,0.0,58,60000.0,222,21.38,2,10,5,10,1,1,1,1,1,0,0,0,1,0
16076,1.0,1.0,55,54000.0,45,4.07,8,0,3,0,0,1,1,1,0,0,1,0,1,0
11544,0.0,0.0,22,35000.0,315,0.68,2,10,5,10,1,1,1,1,1,0,0,0,1,0
11303,0.0,0.0,36,45000.0,214,2.18,10,10,7,2,1,1,0,1,0,1,0,0,1,0
16257,0.0,1.0,68,79000.0,428,19.86,3,0,4,0,1,1,0,1,0,0,1,1,0,0
1393,1.0,1.0,83,58000.0,353,23.04,8,0,3,0,0,1,1,1,0,0,1,1,0,0
15889,1.0,1.0,61,105000.0,717,33.48,8,0,3,0,0,1,1,1,0,0,1,1,0,0
12399,0.0,0.0,54,48000.0,67,0.54,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11389,1.0,0.0,76,68000.0,39,3.29,3,0,4,0,1,1,0,1,0,0,1,0,1,0
17792,0.0,1.0,59,76000.0,498,11.99,9,5,5,5,1,1,1,1,1,0,0,1,0,0
